2025-05-15 16:43:37,714 - INFO - Received: {'timestamp': '2025-05-15T11:13:40Z', 'exchange': 'OKX', 'symbol': 'BTC-USDT-SWAP', 'asks': [['102001.7', '1022.45'], ['102001.8', '1.68'], ['102001.9', '82.68'], ['102002', '8.04'], ['102002.1', '11.59'], ['102002.2', '182.65'], ['102002.3', '4.93'], ['102003.1', '0.02'], ['102004', '8.04'], ['102004.5', '10'], ['102004.6', '0.3'], ['102006', '10.54'], ['102006.2', '84.99'], ['102006.5', '0.1'], ['102006.6', '2.1'], ['102006.8', '0.01'], ['102006.9', '81'], ['102007', '0.15'], ['102007.1', '100'], ['102007.7', '2.3'], ['102007.9', '2.8'], ['102008', '8.05'], ['102008.9', '3.21'], ['102009', '2.3'], ['102009.1', '0.01'], ['102009.2', '3.99'], ['102009.4', '0.11'], ['102009.6', '0.02'], ['102009.7', '38.97'], ['102009.8', '1'], ['102009.9', '100'], ['102010', '25.13'], ['102010.2', '5.58'], ['102010.6', '0.2'], ['102010.7', '2.1'], ['102010.8', '114.7'], ['102011.1', '1.8'], ['102011.2', '2.5'], ['102011.4', '0.7'], ['102011.5', '3.58'], ['102011.7', '3.4'], ['102011.8', '1.15'], ['102011.9', '10.1'], ['102012', '8.05'], ['102012.1', '0.01'], ['102012.6', '2.48'], ['102012.7', '22.5'], ['102012.8', '8.99'], ['102013.2', '39.05'], ['102013.3', '7.3']], 'bids': [['102001.6', '275.69'], ['102001.5', '5.26'], ['102001.4', '0.95'], ['102000', '81.13'], ['101999.9', '0.76'], ['101999.8', '0.13'], ['101999.4', '0.14'], ['101998.3', '140.93'], ['101997.9', '13.47'], ['101997.7', '39.2'], ['101997', '1.96'], ['101996.7', '38.96'], ['101996.4', '0.45'], ['101996.3', '4'], ['101996', '8.04'], ['101995.7', '39.21'], ['101995.4', '3.3'], ['101994.9', '243.46'], ['101994.8', '0.03'], ['101994.5', '0.09'], ['101994.4', '4'], ['101994.1', '49.16'], ['101993.8', '149.17'], ['101993.7', '100.02'], ['101993.6', '38.96'], ['101993.5', '4.01'], ['101993.4', '11.29'], ['101993.1', '2.41'], ['101992.9', '2.44'], ['101992.8', '0.5'], ['101992.7', '12'], ['101992.6', '81.13'], ['101992.5', '1.96'], ['101992.4', '8.01'], ['101992.2', '78.92'], ['101992.1', '1'], ['101992', '18'], ['101991.6', '1.92'], ['101991.5', '2.77'], ['101991.2', '16.02'], ['101991.1', '0.03'], ['101991', '30'], ['101990.6', '11.95'], ['101990.1', '0.19'], ['101990', '58.01'], ['101989.8', '402.29'], ['101989.7', '282.42'], ['101989.6', '0.01'], ['101989.5', '84.7'], ['101989.4', '45.19']]}
2025-05-15 16:43:37,813 - INFO - Received: {'timestamp': '2025-05-15T11:13:40Z', 'exchange': 'OKX', 'symbol': 'BTC-USDT-SWAP', 'asks': [['102001.7', '1014.65'], ['102001.8', '1.68'], ['102001.9', '82.68'], ['102002', '8.04'], ['102002.1', '11.59'], ['102002.2', '182.65'], ['102002.3', '4.93'], ['102003.1', '0.02'], ['102004', '8.04'], ['102004.5', '10'], ['102004.6', '0.3'], ['102006', '10.54'], ['102006.2', '84.99'], ['102006.5', '0.1'], ['102006.6', '2.1'], ['102006.8', '0.01'], ['102006.9', '81'], ['102007', '0.15'], ['102007.1', '100'], ['102007.7', '2.3'], ['102007.9', '2.8'], ['102008', '8.05'], ['102008.9', '3.21'], ['102009', '2.3'], ['102009.1', '0.01'], ['102009.2', '3.99'], ['102009.4', '0.11'], ['102009.6', '0.02'], ['102009.7', '38.97'], ['102009.8', '1'], ['102009.9', '100'], ['102010', '25.13'], ['102010.2', '5.58'], ['102010.6', '0.2'], ['102010.7', '2.1'], ['102010.8', '114.7'], ['102011.1', '1.8'], ['102011.2', '2.5'], ['102011.4', '0.7'], ['102011.5', '3.58'], ['102011.7', '3.4'], ['102011.8', '1.15'], ['102011.9', '10.1'], ['102012', '8.05'], ['102012.1', '0.01'], ['102012.6', '2'], ['102012.7', '22.5'], ['102012.8', '8.99'], ['102012.9', '0.48'], ['102013.1', '0.48']], 'bids': [['102001.6', '252.17'], ['102001.5', '5.26'], ['102001.4', '0.95'], ['102000', '81.13'], ['101999.9', '0.76'], ['101999.8', '0.13'], ['101999.4', '0.14'], ['101998.4', '6.53'], ['101998.3', '140.93'], ['101997.9', '13.47'], ['101997.7', '39.2'], ['101997', '1.96'], ['101996.7', '38.96'], ['101996.4', '0.45'], ['101996.3', '4'], ['101996', '8.04'], ['101995.7', '39.21'], ['101995.4', '3.3'], ['101994.9', '243.46'], ['101994.8', '0.03'], ['101994.5', '0.09'], ['101994.4', '4'], ['101994.1', '49.16'], ['101993.8', '149.17'], ['101993.7', '100.02'], ['101993.6', '38.96'], ['101993.5', '4.01'], ['101993.4', '11.29'], ['101993.1', '2.41'], ['101992.9', '2.44'], ['101992.8', '0.01'], ['101992.7', '12'], ['101992.6', '81.62'], ['101992.5', '1.96'], ['101992.4', '8.01'], ['101992.2', '78.92'], ['101992.1', '1'], ['101992', '18'], ['101991.6', '1.92'], ['101991.5', '2.77'], ['101991.2', '16.02'], ['101991.1', '0.03'], ['101991', '30'], ['101990.6', '11.95'], ['101990', '58.01'], ['101989.8', '402.29'], ['101989.7', '282.42'], ['101989.6', '0.01'], ['101989.5', '84.7'], ['101989.4', '45.19']]}
2025-05-15 16:43:37,914 - INFO - Received: {'timestamp': '2025-05-15T11:13:40Z', 'exchange': 'OKX', 'symbol': 'BTC-USDT-SWAP', 'asks': [['102001.7', '1022.2'], ['102001.8', '1.68'], ['102001.9', '82.68'], ['102002', '8.04'], ['102002.1', '11.59'], ['102002.2', '182.65'], ['102002.3', '4.93'], ['102003.1', '0.02'], ['102004', '8.04'], ['102004.5', '10'], ['102004.6', '0.3'], ['102006', '10.54'], ['102006.2', '84.99'], ['102006.5', '0.1'], ['102006.6', '2.1'], ['102006.8', '0.01'], ['102006.9', '81'], ['102007', '0.15'], ['102007.1', '100'], ['102007.7', '2.3'], ['102007.9', '2.8'], ['102008', '8.05'], ['102008.9', '3.21'], ['102009', '2.3'], ['102009.1', '0.01'], ['102009.2', '3.99'], ['102009.4', '0.11'], ['102009.6', '0.02'], ['102009.7', '38.97'], ['102009.8', '1'], ['102009.9', '100'], ['102010', '25.13'], ['102010.2', '5.58'], ['102010.6', '0.2'], ['102010.7', '2.1'], ['102010.8', '114.7'], ['102011.1', '1.8'], ['102011.2', '2.5'], ['102011.4', '0.7'], ['102011.5', '3.58'], ['102011.7', '3.4'], ['102011.8', '1.15'], ['102011.9', '10.1'], ['102012', '8.05'], ['102012.1', '0.01'], ['102012.5', '0.49'], ['102012.6', '2'], ['102012.7', '22.5'], ['102012.8', '8.99'], ['102012.9', '0.96']], 'bids': [['102001.6', '252.17'], ['102001.5', '5.26'], ['102001.4', '0.95'], ['102000', '81.13'], ['101999.9', '0.76'], ['101999.8', '0.13'], ['101999.4', '0.14'], ['101998.3', '140.93'], ['101997.9', '13.47'], ['101997.7', '39.2'], ['101997', '1.96'], ['101996.7', '38.96'], ['101996.4', '0.45'], ['101996.3', '4'], ['101996', '8.04'], ['101995.7', '39.21'], ['101995.4', '3.3'], ['101995', '6.53'], ['101994.9', '243.46'], ['101994.8', '0.03'], ['101994.5', '0.09'], ['101994.4', '4'], ['101994.1', '49.16'], ['101993.8', '149.17'], ['101993.7', '100.02'], ['101993.6', '38.96'], ['101993.5', '4.01'], ['101993.4', '11.29'], ['101993.1', '2.41'], ['101992.9', '2.44'], ['101992.8', '0.01'], ['101992.7', '12'], ['101992.6', '81.62'], ['101992.5', '1.96'], ['101992.4', '8.01'], ['101992.2', '78.92'], ['101992.1', '1'], ['101992', '18'], ['101991.6', '1.92'], ['101991.5', '2.77'], ['101991.2', '16.02'], ['101991.1', '0.03'], ['101991', '30'], ['101990.6', '11.95'], ['101990', '58.01'], ['101989.8', '402.29'], ['101989.7', '282.42'], ['101989.6', '0.01'], ['101989.5', '84.7'], ['101989.4', '45.19']]}
2025-05-15 16:43:38,014 - INFO - Received: {'timestamp': '2025-05-15T11:13:40Z', 'exchange': 'OKX', 'symbol': 'BTC-USDT-SWAP', 'asks': [['102001.7', '1021.24'], ['102001.8', '1.68'], ['102001.9', '82.68'], ['102002', '8.04'], ['102002.1', '11.59'], ['102002.2', '182.65'], ['102002.3', '4.93'], ['102003.1', '0.02'], ['102004', '8.04'], ['102004.5', '10'], ['102004.6', '0.3'], ['102006', '10.54'], ['102006.2', '84.99'], ['102006.5', '0.1'], ['102006.6', '2.1'], ['102006.8', '0.01'], ['102006.9', '81'], ['102007', '0.15'], ['102007.1', '100'], ['102007.7', '2.3'], ['102007.9', '2.8'], ['102008', '8.05'], ['102008.9', '3.21'], ['102009', '2.3'], ['102009.1', '0.01'], ['102009.2', '3.99'], ['102009.4', '0.11'], ['102009.6', '0.02'], ['102009.7', '38.97'], ['102009.8', '1'], ['102009.9', '100'], ['102010', '25.13'], ['102010.2', '5.58'], ['102010.6', '0.2'], ['102010.7', '2.1'], ['102010.8', '114.7'], ['102011.1', '1.8'], ['102011.2', '2.5'], ['102011.4', '0.7'], ['102011.5', '3.58'], ['102011.7', '3.4'], ['102011.8', '1.15'], ['102011.9', '10.1'], ['102012', '8.05'], ['102012.1', '0.01'], ['102012.6', '2'], ['102012.7', '22.5'], ['102012.8', '8.99'], ['102012.9', '0.48'], ['102013.2', '39.05']], 'bids': [['102001.6', '278.64'], ['102001.5', '5.26'], ['102001.4', '0.95'], ['102000', '81.13'], ['101999.9', '0.76'], ['101999.8', '0.13'], ['101999.4', '0.14'], ['101998.3', '140.93'], ['101997.9', '13.47'], ['101997.7', '39.2'], ['101997', '1.96'], ['101996.7', '38.96'], ['101996.4', '0.45'], ['101996.3', '4'], ['101996', '8.04'], ['101995.7', '39.21'], ['101995.4', '3.3'], ['101995', '6.53'], ['101994.9', '243.46'], ['101994.8', '0.03'], ['101994.5', '0.09'], ['101994.4', '4'], ['101994.1', '49.16'], ['101993.8', '149.17'], ['101993.7', '100.02'], ['101993.6', '38.96'], ['101993.5', '4.01'], ['101993.4', '11.29'], ['101993.1', '2.41'], ['101992.9', '2.44'], ['101992.8', '0.01'], ['101992.7', '12'], ['101992.6', '81.62'], ['101992.5', '1.96'], ['101992.4', '8.01'], ['101992.2', '78.92'], ['101992.1', '1'], ['101992', '18'], ['101991.6', '1.92'], ['101991.5', '2.77'], ['101991.2', '16.02'], ['101991.1', '0.03'], ['101991', '30'], ['101990.6', '11.95'], ['101990', '58.01'], ['101989.8', '402.29'], ['101989.7', '282.42'], ['101989.6', '0.01'], ['101989.5', '84.7'], ['101989.4', '45.19']]}
2025-05-15 16:43:38,115 - INFO - Received: {'timestamp': '2025-05-15T11:13:40Z', 'exchange': 'OKX', 'symbol': 'BTC-USDT-SWAP', 'asks': [['102001.7', '1071.24'], ['102001.8', '1.68'], ['102001.9', '82.68'], ['102002', '8.04'], ['102002.1', '11.59'], ['102002.2', '182.65'], ['102002.3', '4.93'], ['102003.1', '0.02'], ['102004', '8.04'], ['102004.5', '10'], ['102004.6', '0.3'], ['102006', '10.54'], ['102006.2', '84.99'], ['102006.5', '0.1'], ['102006.6', '2.1'], ['102006.8', '0.01'], ['102006.9', '81'], ['102007', '0.15'], ['102007.1', '100'], ['102007.7', '2.3'], ['102007.9', '2.8'], ['102008', '8.05'], ['102008.9', '3.21'], ['102009', '2.3'], ['102009.1', '0.01'], ['102009.2', '3.99'], ['102009.4', '0.11'], ['102009.6', '0.02'], ['102009.7', '38.97'], ['102009.8', '1'], ['102009.9', '100'], ['102010', '25.13'], ['102010.2', '5.58'], ['102010.6', '0.2'], ['102010.7', '2.1'], ['102010.8', '114.7'], ['102011.1', '1.8'], ['102011.2', '2.5'], ['102011.4', '0.7'], ['102011.5', '3.58'], ['102011.7', '3.4'], ['102011.8', '1.15'], ['102011.9', '10.1'], ['102012', '8.05'], ['102012.1', '0.01'], ['102012.6', '2'], ['102012.7', '22.5'], ['102012.8', '8.99'], ['102013.2', '39.05'], ['102013.3', '7.3']], 'bids': [['102001.6', '278.64'], ['102001.5', '5.26'], ['102001.4', '0.95'], ['102000', '81.13'], ['101999.9', '0.76'], ['101999.8', '0.13'], ['101999.4', '0.14'], ['101998.3', '140.93'], ['101997.9', '13.47'], ['101997.7', '39.2'], ['101997', '1.96'], ['101996.7', '38.96'], ['101996.4', '0.45'], ['101996.3', '4'], ['101996', '8.04'], ['101995.7', '39.21'], ['101995.4', '3.3'], ['101995', '6.53'], ['101994.9', '243.46'], ['101994.8', '0.03'], ['101994.5', '0.09'], ['101994.4', '4'], ['101994.1', '49.16'], ['101993.8', '149.17'], ['101993.7', '100.02'], ['101993.6', '38.96'], ['101993.5', '4.01'], ['101993.4', '11.29'], ['101993.1', '2.41'], ['101992.9', '2.44'], ['101992.8', '0.01'], ['101992.7', '12'], ['101992.6', '66.62'], ['101992.5', '1.96'], ['101992.4', '8.01'], ['101992.2', '78.92'], ['101992.1', '1'], ['101992', '18'], ['101991.6', '1.92'], ['101991.5', '2.77'], ['101991.2', '16.02'], ['101991.1', '0.03'], ['101991', '30'], ['101990.6', '11.95'], ['101990', '58.01'], ['101989.8', '402.29'], ['101989.7', '282.42'], ['101989.6', '0.01'], ['101989.5', '84.7'], ['101989.4', '45.19']]}
2025-05-15 16:43:38,212 - INFO - Received: {'timestamp': '2025-05-15T11:13:40Z', 'exchange': 'OKX', 'symbol': 'BTC-USDT-SWAP', 'asks': [['102001.7', '1071.24'], ['102001.8', '1.68'], ['102001.9', '82.68'], ['102002', '8.04'], ['102002.1', '11.59'], ['102002.2', '182.65'], ['102002.3', '4.93'], ['102003.1', '0.02'], ['102004', '8.04'], ['102004.5', '10'], ['102004.6', '0.3'], ['102006', '10.54'], ['102006.2', '84.99'], ['102006.5', '0.1'], ['102006.6', '2.1'], ['102006.8', '0.01'], ['102006.9', '81'], ['102007', '0.15'], ['102007.1', '100'], ['102007.7', '2.3'], ['102007.9', '2.8'], ['102008', '8.05'], ['102008.9', '3.21'], ['102009', '2.3'], ['102009.1', '0.01'], ['102009.2', '3.99'], ['102009.4', '0.11'], ['102009.6', '0.02'], ['102009.7', '38.97'], ['102009.8', '1'], ['102009.9', '100'], ['102010', '25.13'], ['102010.2', '5.58'], ['102010.6', '0.2'], ['102010.7', '2.1'], ['102010.8', '114.7'], ['102011.1', '1.8'], ['102011.2', '2.5'], ['102011.4', '0.7'], ['102011.5', '3.58'], ['102011.7', '3.4'], ['102011.8', '1.15'], ['102011.9', '10.1'], ['102012', '8.05'], ['102012.1', '0.01'], ['102012.6', '2'], ['102012.7', '22.5'], ['102012.8', '8.99'], ['102013.2', '39.05'], ['102013.3', '7.3']], 'bids': [['102001.6', '278.64'], ['102001.5', '5.26'], ['102001.4', '0.95'], ['102000', '81.13'], ['101999.9', '0.76'], ['101999.8', '0.13'], ['101999.4', '0.14'], ['101998.4', '6.53'], ['101998.3', '140.93'], ['101997.9', '13.47'], ['101997.7', '39.2'], ['101997', '1.96'], ['101996.7', '38.96'], ['101996.4', '0.45'], ['101996.3', '4'], ['101996', '8.04'], ['101995.7', '39.21'], ['101995.4', '3.3'], ['101994.9', '243.46'], ['101994.8', '0.03'], ['101994.5', '0.09'], ['101994.4', '4'], ['101994.1', '49.16'], ['101993.8', '149.17'], ['101993.7', '100.02'], ['101993.6', '38.96'], ['101993.5', '4.01'], ['101993.4', '11.29'], ['101993.1', '2.41'], ['101992.9', '2.44'], ['101992.8', '0.01'], ['101992.7', '12'], ['101992.6', '66.62'], ['101992.5', '1.96'], ['101992.4', '8.01'], ['101992.2', '78.92'], ['101992.1', '1'], ['101992', '18'], ['101991.6', '1.92'], ['101991.5', '2.77'], ['101991.2', '16.02'], ['101991.1', '0.03'], ['101991', '30'], ['101990.6', '11.95'], ['101990', '58.01'], ['101989.8', '402.29'], ['101989.7', '282.42'], ['101989.6', '0.01'], ['101989.5', '84.7'], ['101989.4', '45.19']]}
2025-05-15 16:43:38,305 - INFO - Received: {'timestamp': '2025-05-15T11:13:40Z', 'exchange': 'OKX', 'symbol': 'BTC-USDT-SWAP', 'asks': [['102001.7', '1064.71'], ['102001.8', '1.68'], ['102001.9', '82.68'], ['102002', '8.04'], ['102002.1', '11.59'], ['102002.2', '182.03'], ['102002.3', '4.29'], ['102003.1', '0.02'], ['102004', '8.04'], ['102004.5', '10'], ['102004.6', '0.3'], ['102006', '10.54'], ['102006.2', '84.99'], ['102006.5', '0.1'], ['102006.6', '2.1'], ['102006.8', '0.01'], ['102006.9', '81'], ['102007', '0.15'], ['102007.1', '100'], ['102007.7', '2.3'], ['102007.9', '2.8'], ['102008', '8.05'], ['102008.9', '3.21'], ['102009', '2.3'], ['102009.1', '0.01'], ['102009.2', '3.99'], ['102009.4', '0.11'], ['102009.6', '0.02'], ['102009.7', '38.97'], ['102009.9', '100'], ['102010', '25.13'], ['102010.2', '5.58'], ['102010.6', '0.2'], ['102010.7', '2.1'], ['102010.8', '114.7'], ['102011.1', '1.8'], ['102011.2', '2.5'], ['102011.4', '0.7'], ['102011.5', '3.58'], ['102011.7', '3.4'], ['102011.8', '1.15'], ['102011.9', '10.1'], ['102012', '8.05'], ['102012.1', '0.01'], ['102012.6', '2'], ['102012.7', '22.5'], ['102012.8', '8.99'], ['102013.2', '39.05'], ['102013.3', '7.3'], ['102013.4', '38.26']], 'bids': [['102001.6', '278.64'], ['102001.5', '5.26'], ['102001.4', '0.95'], ['102000', '81.13'], ['101999.9', '0.76'], ['101999.8', '0.13'], ['101999.4', '0.14'], ['101998.3', '140.93'], ['101997.9', '13.47'], ['101997.7', '39.2'], ['101997', '1.96'], ['101996.7', '38.96'], ['101996.4', '0.45'], ['101996.3', '4'], ['101996', '8.04'], ['101995.7', '39.21'], ['101995.4', '3.3'], ['101994.9', '243.46'], ['101994.8', '0.03'], ['101994.5', '0.09'], ['101994.4', '4'], ['101994.1', '49.16'], ['101993.8', '149.17'], ['101993.7', '100.02'], ['101993.6', '38.96'], ['101993.5', '4.01'], ['101993.4', '11.29'], ['101993.1', '2.41'], ['101992.9', '2.44'], ['101992.8', '0.01'], ['101992.7', '12'], ['101992.6', '66.62'], ['101992.5', '1.96'], ['101992.4', '8.01'], ['101992.2', '78.92'], ['101992.1', '1'], ['101992', '18'], ['101991.6', '1.92'], ['101991.5', '2.77'], ['101991.2', '16.02'], ['101991.1', '0.03'], ['101991', '30'], ['101990.6', '11.95'], ['101990', '58.01'], ['101989.8', '402.29'], ['101989.7', '282.42'], ['101989.6', '0.01'], ['101989.5', '84.7'], ['101989.4', '45.19'], ['101989.3', '0.65']]}
2025-05-15 16:43:38,410 - INFO - Received: {'timestamp': '2025-05-15T11:13:40Z', 'exchange': 'OKX', 'symbol': 'BTC-USDT-SWAP', 'asks': [['102001.7', '1064.71'], ['102001.8', '1.68'], ['102001.9', '82.68'], ['102002', '8.04'], ['102002.1', '11.59'], ['102002.2', '182.03'], ['102002.3', '4.29'], ['102003.1', '0.02'], ['102004', '8.04'], ['102004.5', '10'], ['102004.6', '0.3'], ['102006', '10.54'], ['102006.2', '84.99'], ['102006.5', '0.1'], ['102006.6', '2.1'], ['102006.8', '0.01'], ['102006.9', '81'], ['102007', '0.15'], ['102007.1', '100'], ['102007.7', '2.3'], ['102007.9', '2.8'], ['102008', '8.05'], ['102008.9', '3.21'], ['102009', '2.3'], ['102009.1', '0.01'], ['102009.2', '3.99'], ['102009.4', '0.11'], ['102009.6', '0.02'], ['102009.7', '38.97'], ['102009.9', '100'], ['102010', '25.13'], ['102010.2', '5.58'], ['102010.6', '0.2'], ['102010.7', '2.1'], ['102010.8', '114.7'], ['102011.1', '1.8'], ['102011.2', '2.5'], ['102011.4', '0.7'], ['102011.5', '3.58'], ['102011.7', '3.4'], ['102011.8', '1.15'], ['102011.9', '10.1'], ['102012', '8.05'], ['102012.1', '0.01'], ['102012.6', '2'], ['102012.7', '22.5'], ['102012.8', '8.99'], ['102013.2', '39.05'], ['102013.3', '7.3'], ['102013.4', '38.26']], 'bids': [['102001.6', '278.64'], ['102001.5', '5.26'], ['102001.4', '0.95'], ['102000', '81.13'], ['101999.9', '0.76'], ['101999.8', '0.13'], ['101999.4', '0.14'], ['101998.3', '140.93'], ['101997.9', '13.47'], ['101997.7', '39.2'], ['101997', '1.96'], ['101996.7', '38.96'], ['101996.4', '80.45'], ['101996.3', '4'], ['101996', '8.04'], ['101995.7', '39.21'], ['101995.4', '3.3'], ['101995', '6.53'], ['101994.9', '243.46'], ['101994.8', '0.03'], ['101994.5', '0.09'], ['101994.4', '4'], ['101994.1', '49.16'], ['101993.8', '149.17'], ['101993.7', '100.02'], ['101993.6', '38.96'], ['101993.5', '4.01'], ['101993.4', '11.29'], ['101993.1', '2.41'], ['101993', '0.49'], ['101992.9', '2.44'], ['101992.8', '0.01'], ['101992.7', '12'], ['101992.6', '66.13'], ['101992.5', '1.96'], ['101992.4', '8.01'], ['101992.2', '78.92'], ['101992.1', '1'], ['101992', '18'], ['101991.6', '1.92'], ['101991.5', '2.77'], ['101991.2', '16.02'], ['101991.1', '0.03'], ['101991', '30'], ['101990.6', '11.95'], ['101990', '58.01'], ['101989.8', '402.29'], ['101989.7', '282.42'], ['101989.6', '0.01'], ['101989.5', '84.7']]}
2025-05-15 16:43:38,510 - INFO - Received: {'timestamp': '2025-05-15T11:13:41Z', 'exchange': 'OKX', 'symbol': 'BTC-USDT-SWAP', 'asks': [['102001.7', '1071.88'], ['102001.8', '2.32'], ['102001.9', '82.68'], ['102002', '8.04'], ['102002.1', '11.59'], ['102002.2', '182.03'], ['102002.3', '4.29'], ['102003.1', '0.02'], ['102004', '8.04'], ['102004.5', '10'], ['102004.6', '0.3'], ['102006', '10.54'], ['102006.2', '84.99'], ['102006.5', '0.1'], ['102006.6', '2.1'], ['102006.8', '0.01'], ['102006.9', '81'], ['102007', '0.15'], ['102007.1', '100'], ['102007.7', '2.3'], ['102007.9', '2.8'], ['102008', '8.05'], ['102008.9', '3.21'], ['102009', '2.3'], ['102009.1', '0.01'], ['102009.2', '3.99'], ['102009.4', '0.11'], ['102009.6', '0.02'], ['102009.7', '38.97'], ['102009.9', '100'], ['102010', '25.13'], ['102010.2', '5.58'], ['102010.6', '0.2'], ['102010.7', '2.1'], ['102010.8', '114.7'], ['102011.1', '1.8'], ['102011.2', '2.5'], ['102011.4', '0.7'], ['102011.5', '3.58'], ['102011.7', '3.4'], ['102011.8', '1.15'], ['102011.9', '10.1'], ['102012', '8.05'], ['102012.1', '0.01'], ['102012.6', '2'], ['102012.7', '22.5'], ['102012.8', '8.99'], ['102013.2', '39.05'], ['102013.3', '7.3'], ['102013.4', '38.26']], 'bids': [['102001.6', '278.64'], ['102001.5', '5.26'], ['102001.4', '0.95'], ['102000', '81.13'], ['101999.9', '0.76'], ['101999.8', '0.13'], ['101999.4', '0.14'], ['101998.4', '6.53'], ['101998.3', '140.93'], ['101997.9', '13.47'], ['101997.7', '39.2'], ['101997', '1.96'], ['101996.7', '38.96'], ['101996.4', '0.45'], ['101996.3', '4'], ['101996', '8.04'], ['101995.7', '39.21'], ['101995.4', '3.3'], ['101994.9', '243.46'], ['101994.8', '0.03'], ['101994.5', '0.09'], ['101994.4', '4'], ['101994.1', '49.16'], ['101993.8', '149.17'], ['101993.7', '100.02'], ['101993.6', '38.96'], ['101993.5', '4.01'], ['101993.4', '11.29'], ['101993.1', '2.41'], ['101993', '0.49'], ['101992.9', '2.44'], ['101992.8', '0.01'], ['101992.7', '12'], ['101992.6', '66.13'], ['101992.5', '1.96'], ['101992.4', '8.01'], ['101992.2', '78.92'], ['101992.1', '1'], ['101992', '18'], ['101991.6', '1.92'], ['101991.5', '2.77'], ['101991.2', '16.02'], ['101991.1', '0.03'], ['101991', '30'], ['101990.6', '11.95'], ['101990', '58.01'], ['101989.9', '0.19'], ['101989.8', '402.29'], ['101989.7', '282.42'], ['101989.6', '0.01']]}
2025-05-15 16:43:38,613 - INFO - Received: {'timestamp': '2025-05-15T11:13:41Z', 'exchange': 'OKX', 'symbol': 'BTC-USDT-SWAP', 'asks': [['102001.7', '1105.25'], ['102001.8', '2.32'], ['102001.9', '82.68'], ['102002', '8.04'], ['102002.1', '11.59'], ['102002.2', '182.03'], ['102002.3', '4.29'], ['102003.1', '0.02'], ['102004', '8.04'], ['102004.5', '10'], ['102004.6', '0.3'], ['102006', '10.54'], ['102006.2', '84.99'], ['102006.5', '0.1'], ['102006.6', '2.1'], ['102006.8', '0.01'], ['102006.9', '81'], ['102007', '0.15'], ['102007.1', '100'], ['102007.7', '2.3'], ['102007.9', '2.8'], ['102008', '8.05'], ['102008.9', '3.21'], ['102009', '2.3'], ['102009.1', '0.01'], ['102009.2', '3.99'], ['102009.4', '0.11'], ['102009.6', '0.02'], ['102009.7', '38.97'], ['102009.9', '100'], ['102010', '25.13'], ['102010.2', '5.58'], ['102010.6', '0.2'], ['102010.7', '2.1'], ['102010.8', '114.7'], ['102011.1', '1.8'], ['102011.2', '2.5'], ['102011.4', '0.7'], ['102011.5', '3.58'], ['102011.7', '3.4'], ['102011.8', '1.15'], ['102011.9', '10.1'], ['102012', '8.05'], ['102012.1', '0.01'], ['102012.4', '0.97'], ['102012.6', '2'], ['102012.7', '22.5'], ['102012.8', '8.99'], ['102013.2', '39.05'], ['102013.3', '7.3']], 'bids': [['102001.6', '238.64'], ['102001.5', '5.26'], ['102001.4', '0.95'], ['102000', '81.13'], ['101999.9', '0.76'], ['101999.8', '0.13'], ['101999.4', '0.14'], ['101998.3', '140.93'], ['101997.9', '13.47'], ['101997.7', '39.2'], ['101997', '1.96'], ['101996.7', '38.96'], ['101996.4', '0.45'], ['101996.3', '4'], ['101996', '8.04'], ['101995.7', '39.21'], ['101995.4', '3.3'], ['101994.9', '243.46'], ['101994.8', '0.03'], ['101994.5', '0.09'], ['101994.4', '4'], ['101994.1', '49.16'], ['101993.8', '149.17'], ['101993.7', '100.02'], ['101993.6', '38.96'], ['101993.5', '4.01'], ['101993.4', '11.29'], ['101993.1', '2.41'], ['101992.9', '2.44'], ['101992.8', '0.5'], ['101992.7', '12'], ['101992.6', '66.13'], ['101992.5', '1.96'], ['101992.4', '8.01'], ['101992.2', '78.43'], ['101992.1', '1.49'], ['101992', '18'], ['101991.6', '1.92'], ['101991.5', '2.77'], ['101991.2', '16.02'], ['101991.1', '0.03'], ['101991', '30'], ['101990.6', '11.95'], ['101990', '58.01'], ['101989.8', '402.29'], ['101989.7', '282.42'], ['101989.6', '0.01'], ['101989.5', '84.7'], ['101989.4', '45.38'], ['101989.3', '0.65']]}
